,price_aprox_usd,surface_covered_in_m2,lat,lon,neighborhood
1589,82000.0,38.0,-34.6046683,-58.4579128,Caballito
1590,80600.0,39.0,-34.6233348,-58.3748384,San Telmo
1591,97000.0,33.0,-34.5496066482,-58.4691811202,Nuñez
1592,80000.0,37.0,-34.6210252,-58.4332695,Caballito
1593,75000.0,40.0,-34.6425051,-58.504856,Villa Luro
1594,92669.32,33.0,-34.6233906,-58.3981259,San Cristobal
1595,128000.0,51.0,-34.554763,-58.453853,Belgrano
1596,214000.0,58.0,-34.5833867,-58.4516194,Chacarita
1597,71500.0,33.0,-34.577168,-58.538654,Caballito
1598,99500.0,36.0,-34.629896,-58.437438,Parque Chacabuco
1599,143000.0,83.0,-34.6165504,-58.3838114,Monserrat
1600,101000.0,45.0,-34.6150121,-58.3790009,Monserrat
1601,210000.0,72.0,-34.5861164713,-58.4145060006,Palermo
1602,146000.0,57.0,-34.6223398871,-58.4085322312,San Cristobal
1603,233200.0,78.0,-34.597769,-58.42644,Villa Crespo
1604,112700.0,50.0,-34.6194965,-58.4640892,Flores
1605,160000.0,54.0,-34.5730139407,-58.4295100815,Palermo
1606,95000.0,40.0,-34.6047969,-58.454126,Villa Crespo
1607,259000.0,81.0,-34.5915339,-58.398222,Recoleta
1608,93583.0,31.0,-34.595916,-58.408314,Recoleta
1609,89000.0,43.0,-34.63099,-58.4201892,Boedo
1610,54297.9,36.0,-34.6323335,-58.475645,Floresta
1611,124267.0,47.0,-34.570884,-58.4886936,Villa Urquiza
1612,85000.0,35.0,-34.6150732,-58.3792849,Monserrat
1613,140000.0,70.0,-34.6333237,-58.3600617,Boca
1614,210000.0,60.0,-34.5972965,-58.4308423,Palermo
1615,168781.0,54.0,-34.5671066,-58.4723916,Villa Urquiza
1616,115000.0,88.0,,,
1617,125000.0,43.0,-34.5729054,-58.4517992,Colegiales
1618,165000.0,56.0,-34.557199,-58.480847,Saavedra
1619,85000.0,39.0,-34.5982525,-58.4303011,Villa Crespo
1620,360000.0,66.0,-34.5947219,-58.3939969,Recoleta
1621,62000.0,45.0,-34.6699098,-58.5023489,Mataderos
1622,173080.0,95.0,-34.570884,-58.488694,Villa Urquiza
1623,142000.0,45.0,-34.582317,-58.4057003,Palermo
1624,132000.0,50.0,-34.547829,-58.471529,Nuñez
1625,165344.69,56.0,-34.6264398,-58.4594193,Flores
1626,217500.0,65.0,-34.62818,-58.429483,Caballito
1627,107192.0,40.0,-34.570884,-58.4886936,Villa Urquiza
1628,62636.0,42.0,-34.637701,-58.400216,Parque Patricios
1629,70000.0,46.0,-34.6162622,-58.4044354,Balvanera
1630,175000.0,80.0,-34.6107501,-58.4746933,Villa General Mitre
1631,72000.0,36.0,-34.6317798,-58.3714702,Barracas
1632,170000.0,100.0,-34.6083588,-58.3977644,Balvanera
1633,100000.0,33.0,-34.5817888,-58.449509,Colegiales
1634,340000.0,95.0,-34.5825981444,-58.4223095471,Palermo
1635,98000.0,34.0,-34.5859299,-58.4404055,Palermo
1636,85118.97,42.0,-34.631591,-58.370191,Barracas
1637,365000.0,81.0,-34.6269408,-58.3725301,San Telmo
1638,105000.0,34.0,-34.598084,-58.41701,Palermo
1639,165000.0,44.0,-34.5879341,-58.4144257,Palermo
1640,106000.0,60.0,-34.6318743,-58.4839401,Velez Sarsfield
1641,84000.0,44.0,-34.6207414,-58.4047617,San Cristobal
1642,90000.0,49.0,-34.631585,-58.362934,Boca
1643,85000.0,37.0,-34.62301,-58.3954919,Barracas
1644,75000.0,50.0,-34.638999,-58.50423,Villa Luro
1645,85000.0,32.0,-34.5818364,-58.4512878,Colegiales
1646,225000.0,86.0,-34.6095289,-58.4245895,Almagro
1647,153000.0,41.0,-34.6223398871,-58.4085322312,San Cristobal
1648,101750.0,39.0,-34.629478,-58.45214,Caballito
1649,71194.0,32.0,-34.5859985,-58.4544363,Chacarita
1650,95000.0,36.0,-34.6303192,-58.4008815,Parque Patricios
1651,135000.0,82.0,-34.6232754889,-58.3740855051,San Telmo
1652,123000.0,78.0,,,Floresta
1653,70000.0,31.0,,,
1654,90000.0,50.0,-34.5635682,-58.4916086,Villa Urquiza
1655,222700.0,78.0,-34.597769,-58.42644,Villa Crespo
1656,93425.0,33.0,-34.6371994,-58.4391556,Caballito
1657,85000.0,40.0,-34.612234,-58.386136,Monserrat
1658,121163.0,47.0,,,San Telmo
1659,57000.0,35.0,-34.633062,-58.35832,Boca
1660,64000.0,31.0,-34.6158915,-58.4957847,Villa del Parque
1661,156400.0,31.0,-34.5797009,-58.4340915,Palermo
1662,99900.0,41.0,-34.61903,-58.5033054,Monte Castro
1663,270000.0,91.0,-34.5824961,-58.4102772,Recoleta
1664,125000.0,48.0,-34.619727433,-58.4242390577,Almagro
1665,149000.0,71.0,-34.6083004601,-58.442084868,Caballito
1666,115000.0,58.0,-34.6096418,-58.418654,Almagro
1667,118110.0,47.0,,,San Telmo
1668,120000.0,39.0,-34.5939782586,-58.4409590949,Palermo
1669,290000.0,98.0,-34.577504,-58.422289,Palermo
1670,193853.0,65.0,-34.5731507,-58.482362,Villa Urquiza
1671,122000.0,66.0,-34.5762788577,-58.4351516166,Palermo
1672,249000.0,81.0,-34.570833,-58.4803271,Villa Urquiza
1673,105000.0,47.0,-34.5971971,-58.3901412,Barrio Norte
1674,176900.0,44.0,-34.5829764,-58.4208597,Palermo
1675,129000.0,43.0,-34.567095,-58.4522701,Belgrano
1676,79900.0,40.0,-34.601051,-58.416345,Almagro
1677,97000.0,33.0,-34.6037137392,-58.3815808896,Nuñez
1678,109500.0,50.0,-34.561743,-58.491511,Villa Urquiza
1679,240000.0,50.0,-34.616034713,-58.3618516418,Puerto Madero
1680,74000.0,33.0,-34.62664,-58.425786,Boedo
1681,135200.0,51.0,-34.5851,-58.441343,Palermo
1682,108047.3,36.0,-34.596441,-58.440303,Villa Crespo
1683,137000.0,51.0,-34.580146,-58.4648168,Colegiales
1684,76000.0,36.0,-34.6281162,-58.461324,Flores
1685,100000.0,40.0,-34.5945508,-58.4421781,Villa Crespo
1686,95694.72,48.0,-34.631591,-58.370191,Barracas
1687,111000.0,45.0,,,
1688,149000.0,65.0,-34.5949108,-58.4078106,Recoleta
1689,204000.0,63.0,-34.54179,-58.476815,Nuñez
1690,70000.0,39.0,-34.5851531,-58.4632501,Villa Ortuzar
1691,164000.0,52.0,-34.584179,-58.440216,Palermo
1692,255000.0,100.0,-34.5819649,-58.406838,Recoleta
1693,81480.0,37.0,-34.6256447,-58.4611155,Flores
1694,220000.0,82.0,-34.598486,-58.38414,Barrio Norte
1695,55000.0,43.0,-34.6389662,-58.3590032,Boca
1696,55000.0,35.0,-34.6186349,-58.478887,Flores
1697,90000.0,32.0,-34.5856221,-58.4409353,Villa Crespo
1698,125000.0,65.0,-34.637145,-58.411732,Parque Patricios
1699,110000.0,57.0,-34.616486,-58.375979,San Telmo
1700,112000.0,56.0,-34.6021531,-58.4342998,Villa Crespo
1701,90000.0,45.0,-34.6856698,-58.4817763,Villa Lugano
1702,195000.0,56.0,-34.625884,-58.4342905,Caballito
1703,98000.0,50.0,-34.5664873409,-58.4893800725,Villa Urquiza
1704,154500.0,49.0,-34.597769,-58.42644,Villa Crespo
1705,92000.0,44.0,-34.6234793,-58.37716,San Telmo
1706,150000.0,80.0,-34.6003579,-58.4372479,Villa Crespo
1707,73900.0,36.0,-34.598076,-58.491578,Villa Devoto
1708,93000.0,40.0,-34.5840778,-58.4228061,Palermo
1709,170000.0,67.0,-34.6205573,-58.4650952,Flores
1710,129000.0,40.0,-34.5605032026,-58.46487789,Belgrano
1711,152000.0,52.0,-34.585554,-58.416574,Palermo
1712,70000.0,33.0,-34.5462698,-58.4710585,Nuñez
1713,140000.0,83.0,-34.5789941431,-58.4255711132,Palermo
1714,255000.0,46.0,-34.616821,-58.361728,Puerto Madero
1715,145000.0,72.0,-34.5965341,-58.3809608,Barrio Norte
1716,75572.85,35.0,-34.5538467,-58.4920942,Saavedra
1717,189000.0,90.0,-34.577168,-58.538654,Villa del Parque
1718,200000.0,82.0,-34.5683283,-58.4719439,Belgrano
1719,271000.0,63.0,-34.5679842,-58.4337564,Las Cañitas
1720,250000.0,65.0,-34.5953421021,-58.405410881,Recoleta
1721,127000.0,45.0,-34.5877864,-58.5110465,Agronomía
1722,60000.0,45.0,-34.632413,-58.370082,Barracas
1723,92000.0,60.0,-34.639925,-58.438406,Parque Chacabuco
1724,116533.0,32.0,-34.5525338,-58.4512771,Belgrano
1725,94000.0,43.0,-34.6137933,-58.4831803,Villa Santa Rita
1726,125000.0,60.0,-34.598958,-58.379758,San Nicolás
1727,266761.37,81.0,-34.56822,-58.458337,Belgrano
1728,70000.0,37.0,-34.625227,-58.457758,Flores
1729,125000.0,58.0,-34.5931886,-58.4246144,Palermo
1730,113360.0,42.0,-34.544171,-58.478875,Saavedra
1731,155000.0,64.0,-34.546435,-58.468949,Nuñez
1732,169000.0,59.0,-34.6223398871,-58.4085322312,San Cristobal
1733,125000.0,41.0,-34.5709649,-58.4403013,Palermo
1734,94830.0,31.0,-34.6014487472,-58.3971252862,Barrio Norte
1735,147000.0,61.0,-34.553811,-58.453759,Belgrano
1736,105302.0,33.0,-34.6212158,-58.4035735,San Cristobal
1737,142500.0,74.0,-34.6045433,-58.4182362,Almagro
1738,375000.0,76.0,-34.5600767,-58.4463618,Belgrano
1739,70000.0,36.0,-34.6122578,-58.4149356,Almagro
1740,206000.0,60.0,-34.563649,-58.465379,Belgrano
1741,92000.0,36.0,-34.5944575,-58.4432275,Villa Crespo
1742,26770.84,38.0,-34.6266960708,-58.4248563897,Boedo
1743,78900.0,48.0,-34.617005,-58.387558,Monserrat
1744,175000.0,53.0,-34.6343737,-58.3712215,Barracas
1745,110000.0,45.0,,,
1746,209000.0,82.0,-34.5679696,-58.4487838,Belgrano
1747,79700.0,31.0,-34.6230076441,-58.3913563408,Monserrat
1748,145000.0,57.0,-34.5963907,-58.4116606,Palermo
1749,72800.0,35.0,-34.617228,-58.457265,Caballito
1750,136000.0,44.0,-34.597824,-58.416438,Palermo
1751,82500.0,31.0,-34.633021,-58.370341,Barracas
1752,79581.17,42.0,-34.6321116,-58.3703982,Barracas
1753,182000.0,59.0,-34.6295084,-58.4347383,Caballito
1754,64766.58,39.0,-34.620683,-58.396645,San Cristobal
1755,108000.0,50.0,-34.6177506,-58.3829977,Centro / Microcentro
1756,185000.0,100.0,-34.61121,-58.430751,Caballito
1757,183500.0,60.0,-34.5854115,-58.4434737,Palermo
1758,150000.0,44.0,-34.5790338,-58.438252,Palermo
1759,237000.0,90.0,-34.5735299,-58.4409786,Belgrano
1760,107000.0,52.0,-34.616667,-58.45,Caballito
1761,129000.0,58.0,-34.5632097749,-58.4690852765,Belgrano
1762,135000.0,56.0,-34.570595,-58.484173,Villa Urquiza
1763,125000.0,38.0,-34.590165,-58.400558,Recoleta
1764,99000.0,67.0,-34.62969,-58.370891,Barracas
1765,96000.0,38.0,-34.5965586611,-58.4198318965,Palermo
1766,130000.0,66.0,-34.6062505,-58.4415822,Caballito
1767,175000.0,50.0,-34.5934993495,-58.3976831057,Recoleta
1768,126900.0,44.0,-34.62408,-58.4307,Caballito
1769,89900.0,39.0,-34.600927,-58.437438,Villa Crespo
1770,159500.0,66.0,-34.595587744,-58.4410885784,Villa Crespo
1771,139500.0,55.0,-34.5940365,-58.4438046,Villa Crespo
1772,260000.0,97.0,-34.6023874,-58.429063,Almagro
1773,260000.0,45.0,-34.621484,-58.360963,Puerto Madero
1774,82000.0,43.0,-34.6292137602,-58.3998250693,Parque Patricios
1775,109500.0,47.0,-34.596667,-58.381232,Retiro
1776,132000.0,51.0,-34.5576080248,-58.4805825768,Saavedra
1777,198000.0,90.0,-34.6099028,-58.431512,Caballito
1778,155000.0,80.0,-34.6117395,-58.4739117,Villa General Mitre
1779,249000.0,74.0,-34.6197904055,-58.4343878888,Caballito
1780,135000.0,41.0,-34.54962,-58.454711,Nuñez
1781,112320.0,42.0,-34.544171,-58.478875,Saavedra
1782,93600.0,36.0,-34.586191,-58.440431,Palermo
1783,149000.0,62.0,-34.6037137392,-58.3815808896,Villa Crespo
1784,135000.0,48.0,-34.6230978,-58.466323,Flores
1785,70000.0,31.0,-34.609251,-58.431375,Caballito
1786,150000.0,65.0,,,Belgrano
1787,194100.0,72.0,-34.5720808,-58.4825026,Villa Urquiza
1788,119000.0,53.0,-34.631546,-58.441433,Parque Chacabuco
1789,70000.0,36.0,-34.6049101,-58.4154542,Almagro
1790,98000.0,59.0,-34.6105130552,-58.3943872138,Congreso
1791,79900.0,45.0,-34.6308205,-58.4695944,Flores
1792,120000.0,70.0,-34.6323606,-58.3732828,Barracas
1793,82400.0,32.0,-34.5644917,-58.4723786,Palermo
1794,203000.0,70.0,-34.572641,-58.474684,Villa Urquiza
1795,112700.0,46.0,,,Floresta
1796,85000.0,44.0,-34.627564,-58.4109898,Boedo
1797,207700.0,60.0,-34.5982958,-58.4173784,Abasto
1798,125000.0,50.0,-34.6240354,-58.4042052,Balvanera
1799,130730.17,50.0,-34.626917,-58.425295,Boedo
1800,210000.0,99.0,-34.559658,-58.461664,Belgrano
1801,105500.0,46.0,-34.60808733,-58.43089266,Parque Centenario
1802,153000.0,78.0,-34.5686083,-58.4677387,Belgrano
1803,155000.0,39.0,-34.5861553,-58.4300609,Palermo
1804,65000.0,46.0,,,Constitución
1805,84500.0,35.0,-34.6244262,-58.3973636,San Cristobal
1806,209990.0,76.0,-34.5723206,-58.4335469,Palermo
1807,300000.0,100.0,-34.6212284,-58.3683401,San Telmo
1808,235000.0,83.0,-34.5846738536,-58.4002593786,Barrio Norte
1809,275000.0,86.0,-34.5673888,-58.4480445,Belgrano
1810,225000.0,97.0,-34.6039694,-58.4383643,Caballito
1811,156000.0,83.0,,,Paternal
1812,118000.0,71.0,-34.6183879468,-58.4256533906,Almagro
1813,85000.0,37.0,-34.549965,-58.4659,Nuñez
1814,82211.96,32.0,-34.6295865181,-58.4413401079,Parque Chacabuco
1815,85000.0,40.0,-34.639032,-58.503277,Villa Luro
1816,74500.0,38.0,-34.5976128,-58.4440083,Villa Crespo
1817,180000.0,70.0,-34.6087082126,-58.4256268241,Almagro
1818,99975.0,33.0,-34.5687846,-58.4768939,Villa Urquiza
1819,165000.0,60.0,-34.5402985,-58.4692078,Nuñez
1820,93468.0,38.0,-34.6233348,-58.3748384,San Telmo
1821,75000.0,34.0,-34.607282,-58.40135,Balvanera
1822,100000.0,43.0,-34.620947,-58.449528,Caballito
1823,170000.0,46.0,-34.5718525,-58.4471998,Belgrano
1824,95000.0,34.0,-34.58478,-58.477444,Villa Urquiza
1825,50000.0,40.0,-34.54435,-58.47946,Saavedra
1826,83160.0,37.0,-34.6256447,-58.4611155,Flores
1827,165000.0,75.0,-34.63289,-58.361928,Boca
1828,280000.0,98.0,-34.5895313,-58.4095194,Palermo
1829,110000.0,47.0,-34.584411,-58.507025,Villa Pueyrredón
1830,99000.0,74.0,-34.6072023,-58.4035194,Balvanera
1831,80000.0,35.0,-34.6068242058,-58.416649276,Almagro
1832,125000.0,60.0,-34.6002337,-58.4527474,Villa Crespo
1833,105000.0,39.0,-34.5528154546,-58.4681001518,Nuñez
1834,84000.0,33.0,,,Coghlan
1835,180000.0,87.0,-34.5718762094,-58.4877971841,Villa Urquiza
1836,187000.0,86.0,-34.587953,-58.414446,Palermo
1837,85000.0,33.0,-34.6109658,-58.4179627,Almagro
1838,90000.0,43.0,-34.6157105,-58.3916741,Balvanera
1839,110000.0,35.0,-34.6161011,-58.4110759,Balvanera
1840,135000.0,60.0,-34.6321335,-58.4690249,Flores
1841,145000.0,79.0,,,Boca
1842,248000.0,88.0,-34.559524,-58.455898,Belgrano
1843,92000.0,45.0,-34.555898,-58.479251,Saavedra
1844,89500.0,40.0,-34.6202466,-58.4165902,Almagro
1845,160000.0,62.0,-34.6108194634,-58.4164492749,Once
1846,123000.0,43.0,-34.5817888,-58.449509,Colegiales
1847,105000.0,44.0,-34.556862,-58.457876,Belgrano
1848,104000.0,55.0,-34.6016125,-58.3874235,Tribunales
1849,155000.0,77.0,-34.610198,-58.441065,Villa Crespo
1850,158000.0,77.0,-34.596756,-58.381452,Retiro
1851,97000.0,71.0,-34.611701,-58.438747,Caballito
1852,98000.0,35.0,-34.5502415,-58.4676781,Nuñez
1853,58000.0,55.0,,,Villa Lugano
1854,107000.0,48.0,-34.5562825,-58.4790126,Nuñez
1855,78000.0,36.0,-34.616433,-58.477478,Villa del Parque
1856,64000.0,34.0,-34.648885,-58.484774,Parque Avellaneda
1857,125000.0,50.0,-34.6317516923,-58.4848871652,Floresta
1858,85000.0,48.0,-34.6308299,-58.459903,Flores
1859,191134.0,71.0,-34.54179,-58.476815,Nuñez
1860,112000.0,60.0,-34.6103745,-58.399023,Congreso
1861,177000.0,52.0,-34.582143,-58.448764,Palermo
1862,120000.0,37.0,-34.5596996,-58.4468228,Belgrano
1863,140000.0,46.0,-34.5541654,-58.4655168,Nuñez
1864,126360.0,41.0,-34.5710926,-58.4846052,Villa Urquiza
1865,85500.0,38.0,-34.6037137392,-58.3815808896,Abasto
1866,88000.0,33.0,-34.5923159302,-58.4338175662,Palermo
1867,88500.0,34.0,-34.577097,-58.452137,Colegiales
1868,58904.0,38.0,-34.631255,-58.370463,Barracas
1869,170000.0,84.0,-34.547057,-58.460419,Nuñez
1870,115000.0,80.0,-34.6067314268,-58.4006620127,Balvanera
1871,75000.0,48.0,-34.621434,-58.390198,San Cristobal
1872,69500.0,38.0,-34.620866,-58.509493,Villa Devoto
1873,139000.0,42.0,-34.597769,-58.42644,Villa Crespo
1874,98000.0,39.0,-34.625268,-58.454082,Caballito
1875,130000.0,41.0,-34.600269,-58.4090862,Barrio Norte
1876,148000.0,74.0,-34.6118423,-58.4116076,Balvanera
1877,74000.0,33.0,-34.5653209202,-58.4716025037,Coghlan
1878,129000.0,90.0,-34.6135876,-58.4107896,Almagro
1879,78000.0,37.0,-34.6113848,-58.4073279,Once
1880,130000.0,47.0,-34.624235218,-58.3696383829,San Telmo
1881,135000.0,65.0,-34.603207,-58.434161,Caballito
1882,115000.0,50.0,-34.5848438,-58.5041771,Villa Pueyrredón
1883,125000.0,39.0,-34.5495516,-58.4541462,Nuñez
1884,132000.0,65.0,-34.6213780165,-58.4469826183,Caballito
1885,369500.0,98.0,-34.62818,-58.429483,Caballito
1886,155000.0,80.0,-34.567609,-58.472414,Belgrano
1887,77000.0,45.0,-34.5655338,-58.4788297,Villa Urquiza
1888,69000.0,39.0,-34.618305,-58.394136,San Cristobal
1889,269000.0,86.0,-34.572804,-58.420937,Palermo
1890,159000.0,84.0,-34.6095064089,-58.3956532164,Congreso
1891,71400.0,40.0,-34.589676,-58.490095,Agronomía
1892,120000.0,43.0,-34.5478587198,-58.4482092853,Belgrano
1893,162000.0,50.0,-34.5574837,-58.4806697,Saavedra
1894,105000.0,32.0,-34.6156413442,-58.4363698922,Caballito
1895,297638.0,72.0,-34.5525338,-58.4512771,Belgrano
1896,75000.0,39.0,-34.628888,-58.365579,Boca
1897,120000.0,72.0,-34.6278223,-58.3605432,Boca
1898,170000.0,70.0,-34.58934,-58.42761,Palermo
1899,169000.0,64.0,-34.625837,-58.372437,San Telmo
1900,115000.0,50.0,-34.6029395377,-58.3983918577,Once
1901,240000.0,85.0,-34.559393,-58.460462,Belgrano
1902,110000.0,49.0,-34.595929,-58.444068,Villa Crespo
1903,85000.0,40.0,-34.6372552,-58.501144,Villa Luro
1904,128000.0,45.0,-34.5978249,-58.4164389,Palermo
1905,138000.0,67.0,-34.6045526,-58.4168577,Almagro
1906,74714.23,33.0,-34.6233199695,-58.3974607122,Monserrat
1907,95000.0,45.0,-34.599627,-58.428249,Villa Crespo
1908,65000.0,39.0,-34.6114442,-58.4078192,Balvanera
1909,165000.0,58.0,-34.6072012,-58.4191852,Almagro
1910,158000.0,43.0,-34.573743,-58.440605,Colegiales
1911,112000.0,70.0,-34.636172,-58.361978,Boca
1912,70000.0,32.0,-34.5907409831,-58.4487530794,Chacarita
1913,145000.0,50.0,-34.5711377804,-58.480766781,Villa Urquiza
1914,65000.0,50.0,-34.635621,-58.35884,Boca
1915,219596.0,83.0,-34.572721,-58.483565,Villa Urquiza
1916,205000.0,68.0,-34.5474472,-58.4588252,Nuñez
1917,74000.0,34.0,-34.5958168,-58.4474666,Villa Crespo
1918,81000.0,43.0,-34.62385,-58.377764,San Telmo
1919,235000.0,96.0,-34.563687,-58.474474,Coghlan
1920,380000.0,79.0,-34.5867085,-58.4190988,Palermo
1921,91000.0,35.0,-34.5538454266,-58.4919050998,Saavedra
1922,156000.0,48.0,-34.5712553,-58.4810658,Villa Urquiza
1923,147000.0,61.0,-34.5520265,-58.453537,Belgrano
1924,129000.0,84.0,-34.61183,-58.396822,Balvanera
1925,117800.0,62.0,-34.6503613594,-58.505256527,Mataderos
1926,179000.0,58.0,-34.5629049,-58.4697507,Belgrano
1927,235705.0,75.0,-34.6132205,-58.4412194,Caballito
1928,115000.0,37.0,-34.5878027,-58.4225687,Palermo
1929,85000.0,42.0,-34.60831,-58.418727,Almagro
1930,135000.0,50.0,-34.5938512,-58.434005,Villa Crespo
1931,108000.0,45.0,-34.605957,-58.396555,Balvanera
1932,149000.0,64.0,-34.6090427855,-58.4848156603,Villa del Parque
1933,158000.0,46.0,-34.5432969,-58.46141,Nuñez
1934,85000.0,43.0,-34.6028068148,-58.4887469933,Villa del Parque
1935,99000.0,44.0,-34.623697,-58.439687,Caballito
1936,130000.0,50.0,-34.6049169,-58.4903979,Villa del Parque
1937,120000.0,67.0,-34.6354828,-58.4524269,Flores
1938,82000.0,42.0,-34.595231,-58.433864,Villa Crespo
1939,112000.0,55.0,-34.6134704,-58.4799462,Villa General Mitre
1940,116996.0,49.0,-34.6244303,-58.3741828,San Telmo
1941,115000.0,44.0,-34.5832367,-58.4114151,Barrio Norte
1942,112000.0,35.0,-34.552745,-58.462983,Nuñez
1943,59500.0,34.0,-34.623205,-58.397709,San Cristobal
1944,145000.0,63.0,-34.5565631,-58.4683603,Nuñez
1945,85000.0,38.0,-34.643737,-58.496761,Villa Luro
1946,135000.0,45.0,-34.5804863,-58.4708779,Villa Urquiza
1947,158500.0,59.0,-34.5687092,-58.4509432,Belgrano
1948,169000.0,66.0,-34.6223398871,-58.4085322312,San Cristobal
1949,160000.0,67.0,-34.5569188,-58.4652614,Belgrano
1950,73800.0,41.0,-34.597773,-58.448669,Villa Crespo
1951,92000.0,43.0,-34.573193,-58.489264,Villa Urquiza
1952,135000.0,53.0,-34.5514317,-58.4646535,Nuñez
1953,224000.0,45.0,-34.611573,-58.363668,Puerto Madero
1954,95000.0,41.0,-34.6039992,-58.4557837,Villa Crespo
1955,99000.0,40.0,-34.6116565,-58.4196847,Almagro
1956,98000.0,35.0,-34.6037137392,-58.3815808896,Belgrano
1957,330000.0,80.0,-34.5895602106,-58.3947492433,Barrio Norte
1958,164959.0,67.0,-34.6167403,-58.4430273,Caballito
1959,75000.0,46.0,-34.612372,-58.402741,Once
1960,190000.0,93.0,-34.5986787,-58.3963347,Barrio Norte
1961,135000.0,66.0,-34.5992793,-58.4196508,Almagro
1962,121500.0,62.0,-34.6318660806,-58.4259152412,Boedo
1963,159900.0,32.0,-34.5638912,-58.4454157,Belgrano
1964,139900.0,89.0,-34.6341464064,-58.480147299,Flores
1965,105000.0,48.0,-34.6188983,-58.4064858,San Cristobal
1966,73000.0,33.0,-34.6736537,-58.4060897,Balvanera
1967,200000.0,51.0,-34.5647343,-58.4359178,Palermo
1968,65000.0,34.0,-34.6127414,-58.4205789,Almagro
1969,125000.0,53.0,-34.5994381313,-58.4851559433,Villa Devoto
1970,99923.7,33.0,-34.623337,-58.3977098,San Cristobal
1971,103000.0,52.0,-34.617171,-58.369716,San Telmo
1972,99360.0,35.0,-34.6148483,-58.4604643,Caballito
1973,144000.0,56.0,-34.574391,-58.459483,Colegiales
1974,137400.0,74.0,-34.545497,-58.478525,Saavedra
1975,145000.0,100.0,-34.629523,-58.4650154,Flores
1976,82000.0,37.0,-34.6045547,-58.3802473,San Nicolás
1977,215000.0,43.0,-34.591193355,-58.3936256476,Recoleta
1978,105000.0,50.0,-34.6057129,-58.4308693,Parque Centenario
1979,85500.0,41.0,-34.616222,-58.39345,Balvanera
1980,90000.0,34.0,-34.5688102,-58.4576087,Belgrano
1981,189000.0,76.0,-34.5920907,-58.4055977,Recoleta
1982,115000.0,65.0,-34.607684,-58.399239,Once
1983,72000.0,36.0,,,
1984,87500.0,42.0,-34.63912,-58.521075,Liniers
1985,330000.0,65.0,-34.5607738,-58.4606282,Nuñez
1986,290000.0,97.0,-34.5845607,-58.4167391,Palermo
1987,170000.0,47.0,-34.5888413,-58.3849987,Recoleta
1988,135000.0,78.0,-34.5818298,-58.4720836,Villa Urquiza
1989,106020.54,39.0,-34.6204532,-58.4029587,Congreso
1990,88986.22,42.0,-34.6321116,-58.3703982,Barracas
1991,115000.0,54.0,-34.631467,-58.416577,Boedo
1992,95000.0,37.0,-34.5582269,-58.4583569,Belgrano
1993,185000.0,86.0,-34.596979,-58.40663,Recoleta
1994,67000.0,36.0,-34.6152197,-58.4983578,Monte Castro
1995,93000.0,53.0,-34.641047,-58.431323,Parque Chacabuco
1996,150000.0,56.0,-34.5784942,-58.4345008,Palermo
1997,82000.0,31.0,-34.583758,-58.434155,Palermo
1998,139000.0,70.0,-34.607924,-58.374815,Centro / Microcentro
1999,118974.0,49.0,-34.6244303,-58.3741828,San Telmo
2000,225000.0,76.0,-34.563121,-58.468037,Belgrano
2001,290000.0,100.0,-34.6048035431,-58.3779693438,Barrio Norte
2002,129000.0,60.0,-34.5623519501,-58.4687782122,Coghlan
2003,89500.0,38.0,-34.577985,-58.428099,Palermo
2004,122000.0,80.0,-34.61382,-58.494344,Villa del Parque
2005,89000.0,42.0,-34.647382,-58.4772734,Parque Avellaneda
2006,125000.0,58.0,-34.605749,-58.488293,Villa del Parque
2007,98577.0,41.0,-34.5688712,-58.4884216,Villa Urquiza
2008,133000.0,75.0,-34.6073418,-58.3907693,San Nicolás
2009,99000.0,42.0,-34.5993371549,-58.485000192,Villa Devoto
2010,110000.0,48.0,-34.5942724,-58.4949974,Villa Pueyrredón
2011,102500.0,42.0,-34.5997314,-58.4427098,Villa Crespo
2012,118000.0,40.0,-34.597144,-58.379851,Centro / Microcentro
2013,142067.0,48.0,-34.632079,-58.3703766,Barracas
2014,125000.0,60.0,-34.5812589,-58.4563141,Colegiales
2015,130000.0,53.0,-34.6404629,-58.5290105,Floresta
2016,79416.75,34.0,-34.6177615,-58.383662,Monserrat
2017,189000.0,78.0,-34.5895459,-58.3973636,Recoleta
2018,313000.0,92.0,-34.597769,-58.42644,Villa Crespo
2019,174900.0,72.0,-34.624212,-58.404307,San Cristobal
2020,145000.0,40.0,-34.5814957,-58.4484175,Colegiales
2021,109990.0,69.0,-34.612796,-58.406968,Balvanera
2022,179000.0,100.0,-34.617321,-58.439614,Caballito
2023,125000.0,43.0,-34.606305,-58.431656,Villa Crespo
2024,166394.0,55.0,-34.5731507,-58.482362,Villa Urquiza
2025,91500.0,48.0,,,
2026,133000.0,35.0,-34.549608,-58.474142,Nuñez
2027,170000.0,74.0,-34.5992343801,-58.3860588202,Centro / Microcentro
2028,57900.0,65.0,-34.645224,-58.436024,Parque Chacabuco
2029,79000.0,38.0,-34.609387,-58.441622,Caballito
2030,215000.0,50.0,-34.5617098,-58.4434293,Belgrano
2031,198000.0,73.0,-34.5764801,-58.4944286,Villa Urquiza
2032,170000.0,68.0,-34.6208009427,-58.4365968034,Caballito
2033,139000.0,74.0,-34.602209,-58.399969,Balvanera
2034,170000.0,40.0,-34.5432969,-58.46141,Nuñez
